2MASSJ00112605+2435232,00:11:26.052,+24:35:23.14,2.859,24.590,13.922,0.768,12.430,0.465,0.041,5242,1.69,-1.86,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,EG001201N232818V01-57727-15023(+0.90)
2MASSJ00113162+2815353,00:11:31.620,+28:15:35.38,2.882,28.260,10.147,0.724,8.536,0.530,0.036,5148,2.41,-2.42,1,KaXxXx,20180723,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,VB003N26V1_sp15-215
2MASSJ00113358+0941295,00:11:33.588,+09:41:29.61,2.890,9.692,16.516,1.149,14.534,0.693,0.103,4657,-9.99,-2.28,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,EG001605N080655B01-56919-16173
2MASSJ00113522+2127275,00:11:35.224,+21:27:27.46,2.897,21.458,11.297,1.158,9.066,0.774,0.040,4315,1.02,-1.56,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,EG001751N201337V01-57300-16096(-0.49)
2MASSJ00113732+4746280,00:11:37.326,+47:46:28.07,2.906,47.774,13.523,0.695,11.724,0.588,0.109,5238,1.82,-2.44,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,VB002N48V1_sp04-134
2MASSJ00114613+4442532,00:11:46.129,+44:42:53.29,2.942,44.715,15.696,0.761,13.956,0.570,0.070,4684,-9.99,-2.22,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,M31004N46B1-57012-02246
2MASSJ00122970+0936597,00:12:29.702,+09:36:59.76,3.124,9.617,13.920,0.940,11.998,0.679,0.127,4677,-9.99,-1.94,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,EG001605N080655V01-56919-16154
2MASSJ00123646-1816310,00:12:36.430,-18:16:31.60,3.152,-18.275,10.956,0.668,9.543,0.504,0.028,4865,-9.99,-2.65,1,ChXxXx,20160122,RXXXXXX,1,APO35,0,XXXXX,1,0,SAKA18BS,XXXXXXXX,XXXXXXXX,J001236.5-181631/R336615
2MASSJ00125284+4726277,00:12:52.848,+47:26:27.84,3.220,47.441,13.846,1.003,11.717,0.761,0.090,4229,0.64,-3.09,0,XxXxXx,00000000,XXLXXXX,0,XXXXX,0,XXXXX,0,0,XXXXXXXX,XXXXXXXX,XXXXXXXX,HD001019N460420V01-57310-09085
2MASSJ00133067-1259594,00:13:30.600,-12:59:59.00,3.377,-13.000,11.831,1.224,9.705,0.730,0.025,4443,0.87,-2.94,1,TeXxXx,20160808,RXXXXHX,1,DUPON,0,XXXXX,1,0,HANS18AS,XXXXXXXX,XXXXXXXX,R262408/J001330.7-125959/HE0010-1316
