wave,norm,flux
5969.00,0.995065,1.69828e+06
5970.00,0.995654,1.69901e+06
5971.00,0.994170,1.69621e+06
5972.00,0.989783,1.68846e+06
5973.00,0.986562,1.68269e+06
5974.00,0.980760,1.67253e+06
5975.00,0.965663,1.64652e+06
5976.00,0.954859,1.62784e+06
5977.00,0.959042,1.63471e+06
5978.00,0.969522,1.65231e+06
5979.00,0.979270,1.66865e+06
5980.00,0.988904,1.68480e+06
5981.00,0.992236,1.69021e+06
5982.00,0.988133,1.68296e+06
5983.00,0.977773,1.66504e+06
5984.00,0.963206,1.63998e+06
5985.00,0.959342,1.63313e+06
5986.00,0.966340,1.64478e+06
5987.00,0.966593,1.64495e+06
5988.00,0.965311,1.64250e+06
5989.00,0.968866,1.64829e+06
5990.00,0.973798,1.65642e+06
5991.00,0.970988,1.65137e+06
5992.00,0.974381,1.65687e+06
5993.00,0.986120,1.67656e+06
5994.00,0.991233,1.68498e+06
5995.00,0.988712,1.68043e+06
5996.00,0.981695,1.66824e+06
5997.00,0.974897,1.65642e+06
5998.00,0.974673,1.65577e+06
5999.00,0.978818,1.66255e+06
6000.00,0.979981,1.66425e+06
6001.00,0.977410,1.65962e+06
6002.00,0.969439,1.64582e+06
6003.00,0.963554,1.63556e+06
6004.00,0.972575,1.65061e+06
6005.00,0.980562,1.66389e+06
6006.00,0.975736,1.65544e+06
6007.00,0.956536,1.62260e+06
6008.00,0.938623,1.59196e+06
6009.00,0.951851,1.61412e+06
6010.00,0.979014,1.65992e+06
6011.00,0.987072,1.67332e+06
6012.00,0.973976,1.65085e+06
6013.00,0.956591,1.62112e+06
6014.00,0.957844,1.62297e+06
6015.00,0.963194,1.63178e+06
6016.00,0.948883,1.60728e+06
6017.00,0.947155,1.60408e+06
6018.00,0.967963,1.63905e+06
6019.00,0.972524,1.64652e+06
6020.00,0.958746,1.62293e+06
6021.00,0.948515,1.60535e+06
6022.00,0.949332,1.60646e+06
6023.00,0.956339,1.61806e+06
6024.00,0.959660,1.62341e+06
6025.00,0.969507,1.63980e+06
6026.00,0.972204,1.64410e+06
6027.00,0.964607,1.63099e+06
6028.00,0.969181,1.63845e+06
6029.00,0.981638,1.65924e+06
6030.00,0.990225,1.67348e+06
6031.00,0.993563,1.67885e+06
6032.00,0.994577,1.68029e+06
6033.00,0.993998,1.67904e+06
6034.00,0.991985,1.67537e+06
6035.00,0.991223,1.67381e+06
6036.00,0.990467,1.67226e+06
6037.00,0.989331,1.67007e+06
6038.00,0.990058,1.67102e+06
6039.00,0.989088,1.66912e+06
6040.00,0.986344,1.66421e+06
6041.00,0.981973,1.65657e+06
6042.00,0.977319,1.64845e+06
6043.00,0.981773,1.65569e+06
