wave,norm,flux
3108.00,0.946364,791683.
3109.00,0.941182,788008.
3110.00,0.914585,766407.
3111.00,0.906446,760275.
3112.00,0.919508,771909.
3113.00,0.927074,778928.
3114.00,0.927583,780036.
3115.00,0.935796,787631.
3116.00,0.931334,784530.
3117.00,0.895960,755368.
3118.00,0.863560,728702.
3119.00,0.860044,726379.
3120.00,0.867770,733539.
3121.00,0.878142,742951.
3122.00,0.895950,758675.
3123.00,0.915842,776174.
3124.00,0.908511,770589.
3125.00,0.876565,744130.
3126.00,0.877150,745303.
3127.00,0.906557,770948.
3128.00,0.913412,777412.
3129.00,0.899531,766243.
3130.00,0.885755,755154.
3131.00,0.887622,757405.
3132.00,0.900144,768739.
3133.00,0.900708,769860.
3134.00,0.900607,770435.
3135.00,0.915066,783469.
3136.00,0.921153,789332.
3137.00,0.925773,793968.
3138.00,0.943762,810079.
3139.00,0.953744,819322.
3140.00,0.954499,820656.
3141.00,0.954148,821036.
3142.00,0.941817,811088.
3143.00,0.912055,786103.
3144.00,0.890551,768226.
3145.00,0.893945,771808.
3146.00,0.900853,778406.
3147.00,0.894043,773158.
3148.00,0.903126,781682.
3149.00,0.933683,808796.
3150.00,0.947286,821235.
3151.00,0.939017,814720.
3152.00,0.923629,802029.
3153.00,0.917469,797342.
3154.00,0.913906,794894.
3155.00,0.910763,792809.
3156.00,0.907015,790186.
3157.00,0.895207,780528.
3158.00,0.884153,771527.
3159.00,0.886896,774559.
3160.00,0.884806,773338.
3161.00,0.851360,744695.
3162.00,0.838106,733737.
3163.00,0.880298,771327.
3164.00,0.924698,810858.
3165.00,0.933338,819068.
3166.00,0.926442,813668.
3167.00,0.917497,806453.
3168.00,0.899753,791491.
3169.00,0.899242,791701.
3170.00,0.926970,816776.
3171.00,0.954553,841743.
3172.00,0.968221,854464.
3173.00,0.967595,854581.
3174.00,0.959056,847711.
3175.00,0.953738,843686.
3176.00,0.958238,848340.
3177.00,0.953696,844972.
3178.00,0.928780,823535.
3179.00,0.893846,793179.
3180.00,0.864991,768192.
3181.00,0.861821,766005.
3182.00,0.883370,785781.
3183.00,0.894971,796708.
3184.00,0.893277,795822.
3185.00,0.896494,799319.
3186.00,0.903020,805765.
3187.00,0.909329,812030.
3188.00,0.918145,820543.
3189.00,0.924871,827190.
3190.00,0.907100,811899.
3191.00,0.867973,777480.
3192.00,0.843884,756504.
3193.00,0.843279,756570.
3194.00,0.873846,784614.
3195.00,0.892893,802301.
3196.00,0.872057,784168.
3197.00,0.866690,779976.
3198.00,0.902539,812873.
3199.00,0.918732,828058.
3200.00,0.908031,819041.
3201.00,0.915349,826286.
3202.00,0.922228,833121.
3203.00,0.922388,833908.
3204.00,0.938632,849249.
3205.00,0.954364,864131.
3206.00,0.961405,871165.
3207.00,0.964793,874891.
3208.00,0.951494,863468.
3209.00,0.922208,837517.
3210.00,0.894876,813314.
3211.00,0.881830,802072.
3212.00,0.876748,798048.
3213.00,0.859623,783038.
3214.00,0.849289,774229.
3215.00,0.874237,797586.
3216.00,0.889604,812186.
3217.00,0.880474,804452.
3218.00,0.894023,817461.
3219.00,0.918025,840026.
3220.00,0.928141,849905.
3221.00,0.921351,844298.
3222.00,0.902094,827265.
3223.00,0.901235,827108.
3224.00,0.910287,836029.
3225.00,0.906736,833373.
3226.00,0.894180,822433.
3227.00,0.870383,801124.
3228.00,0.839694,773447.
3229.00,0.829270,764434.
3230.00,0.855648,789349.
3231.00,0.882884,815055.
3232.00,0.886563,819034.
3233.00,0.873510,807553.
3234.00,0.849983,786374.
3235.00,0.840130,777841.
3236.00,0.848011,785718.
3237.00,0.876308,812541.
3238.00,0.897342,832618.
3239.00,0.884571,821356.
3240.00,0.893326,830110.
3241.00,0.908525,844826.
3242.00,0.900463,837926.
3243.00,0.905858,843573.
3244.00,0.928525,865307.
3245.00,0.943746,880108.
3246.00,0.931426,869218.
3247.00,0.893870,834756.
3248.00,0.862251,805823.
3249.00,0.875632,818950.
3250.00,0.913143,854631.
3251.00,0.920866,862442.
3252.00,0.903391,846666.
3253.00,0.892929,837464.
3254.00,0.900399,845077.
3255.00,0.920668,864714.
3256.00,0.941862,885240.
3257.00,0.957491,900555.
3258.00,0.964518,907794.
3259.00,0.962817,906821.
3260.00,0.953694,898852.
3261.00,0.943045,889438.
3262.00,0.945767,892639.
3263.00,0.952432,899548.
3264.00,0.941665,889986.
3265.00,0.931512,881014.
3266.00,0.940716,890346.
3267.00,0.953394,902964.
3268.00,0.960631,910444.
3269.00,0.964540,914774.
3270.00,0.946480,898243.
3271.00,0.909746,863976.
3272.00,0.900630,855937.
3273.00,0.920793,875708.
3274.00,0.934183,889041.
3275.00,0.933825,889295.
3276.00,0.915000,871952.
3277.00,0.895649,854104.
3278.00,0.893535,852678.
3279.00,0.902029,861376.
3280.00,0.918189,877406.
3281.00,0.927701,887087.
3282.00,0.928708,888651.
3283.00,0.940319,900379.
3284.00,0.956323,916318.
3285.00,0.957216,917779.
3286.00,0.940365,902217.
3287.00,0.912961,876514.
3288.00,0.902774,867340.
3289.00,0.925934,890206.
3290.00,0.955722,919449.
3291.00,0.964248,928258.
3292.00,0.962478,927174.
3293.00,0.969285,934360.
3294.00,0.977594,942990.
3295.00,0.972348,938546.
3296.00,0.966715,933736.
3297.00,0.971932,939401.
3298.00,0.974757,942753.
3299.00,0.976593,945155.
3300.00,0.979522,948612.
3301.00,0.971688,941633.
3302.00,0.951683,922854.
3303.00,0.940676,912794.
3304.00,0.949091,921571.
3305.00,0.947740,920846.
3306.00,0.931039,905214.
3307.00,0.933209,907932.
3308.00,0.943126,918176.
3309.00,0.949220,924715.
3310.00,0.963984,939714.
3311.00,0.977028,953042.
3312.00,0.978835,955418.
3313.00,0.972020,949374.
3314.00,0.954807,933158.
3315.00,0.935145,914540.
3316.00,0.938708,918636.
3317.00,0.951406,931656.
3318.00,0.951537,932381.
3319.00,0.953042,934455.
3320.00,0.949996,932059.
3321.00,0.932943,915906.
3322.00,0.906074,890099.
3323.00,0.901837,886530.
3324.00,0.932618,917384.
3325.00,0.957438,942380.
3326.00,0.950899,936521.
3327.00,0.938488,924894.
3328.00,0.935830,922859.
3329.00,0.925856,913602.
3330.00,0.929332,917628.
3331.00,0.942642,931352.
3332.00,0.943708,932991.
3333.00,0.953128,942904.
3334.00,0.953567,943914.
3335.00,0.931518,922660.
3336.00,0.917930,909789.
3337.00,0.928317,920676.
3338.00,0.948303,941082.
3339.00,0.947183,940537.
3340.00,0.924685,918765.
3341.00,0.912528,907263.
3342.00,0.915777,911069.
3343.00,0.930524,926322.
3344.00,0.949630,945927.
3345.00,0.963116,959944.
3346.00,0.954966,952394.
3347.00,0.928743,926804.
3348.00,0.885329,884012.
3349.00,0.848592,847883.
3350.00,0.883973,883828.
3351.00,0.943061,943465.
3352.00,0.959954,960924.
3353.00,0.950254,951788.
3354.00,0.942895,945005.
3355.00,0.953818,956548.
3356.00,0.969057,972420.
3357.00,0.971968,975924.
3358.00,0.961039,965528.
3359.00,0.940148,945108.
3360.00,0.904577,909889.
3361.00,0.870378,876039.
3362.00,0.889946,896319.
3363.00,0.943284,950608.
3364.00,0.968311,976390.
3365.00,0.956480,965023.
3366.00,0.935161,944086.
3367.00,0.927890,937316.
3368.00,0.918177,928054.
3369.00,0.906028,916329.
3370.00,0.904907,915744.
3371.00,0.888848,900010.
3372.00,0.855953,867226.
3373.00,0.864110,876047.
3374.00,0.907167,920251.
3375.00,0.948316,962560.
3376.00,0.973587,988781.
3377.00,0.972788,988540.
3378.00,0.953511,969512.
3379.00,0.916715,932636.
3380.00,0.876805,892573.
3381.00,0.886646,903164.
3382.00,0.921803,939516.
3383.00,0.919381,937575.
3384.00,0.916958,935672.
3385.00,0.944361,964207.
3386.00,0.960162,980892.
3387.00,0.943393,964307.
3388.00,0.924331,945390.
3389.00,0.938417,960372.
3390.00,0.948922,971667.
3391.00,0.925407,948121.
3392.00,0.896373,918916.
3393.00,0.889913,912839.
3394.00,0.903402,927218.
3395.00,0.927266,952266.
3396.00,0.955264,981582.
3397.00,0.970390,997689.
3398.00,0.973690,1.00165e+06
3399.00,0.971109,999569.
3400.00,0.969518,998504.
3401.00,0.960640,989918.
3402.00,0.942742,972029.
3403.00,0.930478,959936.
3404.00,0.925881,955744.
3405.00,0.930581,961148.
3406.00,0.932228,963386.
3407.00,0.917904,949117.
3408.00,0.910334,941831.
3409.00,0.910915,942970.
3410.00,0.924846,957944.
3411.00,0.942459,976727.
3412.00,0.927927,962188.
3413.00,0.896977,930622.
3414.00,0.889315,923213.
3415.00,0.911520,946810.
3416.00,0.939393,976299.
3417.00,0.946541,984266.
3418.00,0.948713,987082.
3419.00,0.963196,1.00271e+06
3420.00,0.971198,1.01160e+06
3421.00,0.958527,998942.
3422.00,0.934822,974776.
3423.00,0.916591,956308.
3424.00,0.920901,961352.
3425.00,0.934169,975736.
3426.00,0.926993,968763.
3427.00,0.920776,962812.
3428.00,0.943528,987159.
3429.00,0.971074,1.01653e+06
3430.00,0.980912,1.02738e+06
3431.00,0.972352,1.01897e+06
3432.00,0.949867,995940.
3433.00,0.926006,971463.
3434.00,0.936972,983532.
3435.00,0.968353,1.01702e+06
3436.00,0.972936,1.02237e+06
3437.00,0.954807,1.00386e+06
3438.00,0.943855,992893.
3439.00,0.936504,985685.
3440.00,0.904587,952593.
3441.00,0.876468,923501.
3442.00,0.883437,931361.
3443.00,0.884462,932931.
3444.00,0.878368,927013.
3445.00,0.897408,947629.
3446.00,0.922074,974195.
3447.00,0.944476,998400.
3448.00,0.959856,1.01519e+06
3449.00,0.956572,1.01225e+06
3450.00,0.952689,1.00868e+06
3451.00,0.944545,1.00058e+06
3452.00,0.917752,972716.
3453.00,0.908909,963889.
3454.00,0.938152,995453.
3455.00,0.964118,1.02354e+06
3456.00,0.966505,1.02661e+06
3457.00,0.957908,1.01801e+06
3458.00,0.942834,1.00252e+06
3459.00,0.933370,992988.
3460.00,0.922392,981818.
3461.00,0.902954,961635.
3462.00,0.908494,968067.
3463.00,0.942650,1.00499e+06
3464.00,0.961085,1.02516e+06
3465.00,0.943747,1.00718e+06
3466.00,0.927655,990543.
3467.00,0.942576,1.00701e+06
3468.00,0.958954,1.02503e+06
3469.00,0.961969,1.02878e+06
3470.00,0.964242,1.03175e+06
3471.00,0.962625,1.03055e+06
3472.00,0.948124,1.01555e+06
3473.00,0.928159,994674.
3474.00,0.906951,972448.
3475.00,0.887424,952002.
3476.00,0.873380,937424.
3477.00,0.885410,950848.
3478.00,0.930845,1.00016e+06
3479.00,0.966486,1.03897e+06
3480.00,0.976063,1.04979e+06
3481.00,0.973883,1.04798e+06
3482.00,0.959116,1.03261e+06
3483.00,0.936926,1.00923e+06
3484.00,0.936283,1.00907e+06
3485.00,0.951491,1.02598e+06
3486.00,0.964497,1.04053e+06
3487.00,0.971842,1.04898e+06
3488.00,0.957468,1.03397e+06
3489.00,0.923636,997936.
3490.00,0.894952,967446.
3491.00,0.898656,971961.
3492.00,0.923333,999155.
3493.00,0.937046,1.01450e+06
3494.00,0.945295,1.02394e+06
3495.00,0.932889,1.01099e+06
3496.00,0.906975,983400.
3497.00,0.899252,975527.
3498.00,0.920963,999595.
3499.00,0.949038,1.03057e+06
3500.00,0.946548,1.02836e+06
3501.00,0.935310,1.01666e+06
3502.00,0.938472,1.02061e+06
3503.00,0.949979,1.03364e+06
3504.00,0.953579,1.03806e+06
3505.00,0.944488,1.02867e+06
3506.00,0.943304,1.02790e+06
3507.00,0.954459,1.04057e+06
3508.00,0.963163,1.05057e+06
3509.00,0.948990,1.03560e+06
3510.00,0.918960,1.00332e+06
3511.00,0.916756,1.00143e+06
3512.00,0.929248,1.01556e+06
3513.00,0.914560,999984.
3514.00,0.899687,984214.
3515.00,0.917883,1.00463e+06
3516.00,0.950410,1.04073e+06
3517.00,0.965687,1.05796e+06
3518.00,0.961196,1.05354e+06
3519.00,0.944345,1.03557e+06
3520.00,0.924072,1.01383e+06
3521.00,0.918754,1.00850e+06
3522.00,0.930617,1.02202e+06
3523.00,0.930742,1.02263e+06
3524.00,0.906313,996259.
3525.00,0.879800,967580.
3526.00,0.859761,946005.
3527.00,0.878563,967183.
3528.00,0.922807,1.01637e+06
3529.00,0.944469,1.04071e+06
3530.00,0.950758,1.04814e+06
3531.00,0.957745,1.05634e+06
3532.00,0.955943,1.05485e+06
3533.00,0.949542,1.04829e+06
3534.00,0.953391,1.05304e+06
3535.00,0.951938,1.05193e+06
3536.00,0.947195,1.04718e+06
3537.00,0.955517,1.05689e+06
3538.00,0.968900,1.07220e+06
3539.00,0.975080,1.07954e+06
3540.00,0.963797,1.06754e+06
3541.00,0.948188,1.05075e+06
3542.00,0.952491,1.05602e+06
3543.00,0.970227,1.07619e+06
3544.00,0.978027,1.08534e+06
3545.00,0.973127,1.08040e+06
3546.00,0.970437,1.07792e+06
3547.00,0.964475,1.07179e+06
3548.00,0.954256,1.06093e+06
3549.00,0.961147,1.06910e+06
3550.00,0.974088,1.08399e+06
3551.00,0.975157,1.08568e+06
3552.00,0.967978,1.07818e+06
3553.00,0.955073,1.06429e+06
3554.00,0.941482,1.04964e+06
3555.00,0.941837,1.05052e+06
3556.00,0.946522,1.05623e+06
3557.00,0.943937,1.05383e+06
3558.00,0.944114,1.05451e+06
3559.00,0.953718,1.06573e+06
3560.00,0.964210,1.07795e+06
3561.00,0.960688,1.07449e+06
3562.00,0.962986,1.07756e+06
3563.00,0.974004,1.09038e+06
3564.00,0.959672,1.07481e+06
3565.00,0.916484,1.02690e+06
3566.00,0.895893,1.00431e+06
3567.00,0.917480,1.02898e+06
3568.00,0.932512,1.04629e+06
3569.00,0.906765,1.01784e+06
3570.00,0.876936,984818.
3571.00,0.882737,991790.
3572.00,0.891053,1.00158e+06
3573.00,0.902943,1.01541e+06
3574.00,0.921728,1.03700e+06
3575.00,0.929819,1.04656e+06
3576.00,0.933208,1.05085e+06
3577.00,0.943900,1.06336e+06
3578.00,0.948765,1.06931e+06
3579.00,0.945590,1.06621e+06
3580.00,0.927559,1.04633e+06
3581.00,0.900702,1.01649e+06
3582.00,0.919341,1.03801e+06
3583.00,0.948906,1.07185e+06
3584.00,0.923318,1.04338e+06
3585.00,0.866125,979178.
3586.00,0.841989,952335.
3587.00,0.853992,966349.
3588.00,0.880763,997082.
3589.00,0.902403,1.02202e+06
3590.00,0.923192,1.04603e+06
3591.00,0.948883,1.07561e+06
3592.00,0.956306,1.08448e+06
3593.00,0.943590,1.07052e+06
3594.00,0.935959,1.06233e+06
3595.00,0.939663,1.06700e+06
3596.00,0.944693,1.07318e+06
3597.00,0.950315,1.08003e+06
3598.00,0.960579,1.09217e+06
3599.00,0.973813,1.10769e+06
3600.00,0.973684,1.10802e+06
3601.00,0.957672,1.09026e+06
3602.00,0.937737,1.06803e+06
3603.00,0.932298,1.06230e+06
3604.00,0.932694,1.06320e+06
3605.00,0.919359,1.04845e+06
3606.00,0.919167,1.04869e+06
3607.00,0.936379,1.06878e+06
3608.00,0.931201,1.06331e+06
3609.00,0.906152,1.03515e+06
3610.00,0.899241,1.02771e+06
3611.00,0.916108,1.04743e+06
3612.00,0.927359,1.06074e+06
3613.00,0.921997,1.05505e+06
3614.00,0.931910,1.06686e+06
3615.00,0.959035,1.09838e+06
3616.00,0.973381,1.11526e+06
3617.00,0.957944,1.09802e+06
3618.00,0.915992,1.05037e+06
3619.00,0.893374,1.02489e+06
3620.00,0.919072,1.05483e+06
3621.00,0.942927,1.08265e+06
3622.00,0.947673,1.08855e+06
3623.00,0.950697,1.09248e+06
3624.00,0.947917,1.08974e+06
3625.00,0.952650,1.09564e+06
3626.00,0.972319,1.11874e+06
3627.00,0.983121,1.13163e+06
3628.00,0.981866,1.13065e+06
3629.00,0.972413,1.12022e+06
3630.00,0.937947,1.08095e+06
3631.00,0.898557,1.03599e+06
3632.00,0.905922,1.04494e+06
3633.00,0.938742,1.08324e+06
3634.00,0.951576,1.09849e+06
3635.00,0.948471,1.09535e+06
3636.00,0.953567,1.10169e+06
3637.00,0.964222,1.11446e+06
3638.00,0.968572,1.11994e+06
3639.00,0.970051,1.12211e+06
3640.00,0.962776,1.11414e+06
3641.00,0.948719,1.09832e+06
3642.00,0.935977,1.08402e+06
3643.00,0.932550,1.08050e+06
3644.00,0.941564,1.09139e+06
3645.00,0.947526,1.09875e+06
3646.00,0.952185,1.10467e+06
3647.00,0.945605,1.09767e+06
3648.00,0.930259,1.08053e+06
3649.00,0.925975,1.07612e+06
3650.00,0.930184,1.08148e+06
3651.00,0.938271,1.09133e+06
3652.00,0.949299,1.10460e+06
3653.00,0.962672,1.12061e+06
3654.00,0.973649,1.13384e+06
3655.00,0.982925,1.14510e+06
3656.00,0.987765,1.15119e+06
3657.00,0.989651,1.15385e+06
3658.00,0.985976,1.15002e+06
3659.00,0.975046,1.13772e+06
3660.00,0.970373,1.13272e+06
3661.00,0.973410,1.13672e+06
3662.00,0.970320,1.13356e+06
3663.00,0.968491,1.13188e+06
3664.00,0.970691,1.13491e+06
3665.00,0.978468,1.14446e+06
3666.00,0.986020,1.15375e+06
3667.00,0.985964,1.15414e+06
3668.00,0.978415,1.14575e+06
3669.00,0.964067,1.12940e+06
3670.00,0.959026,1.12396e+06
3671.00,0.972349,1.14004e+06
3672.00,0.984478,1.15472e+06
3673.00,0.979458,1.14928e+06
3674.00,0.968531,1.13693e+06
3675.00,0.971268,1.14062e+06
3676.00,0.972887,1.14299e+06
3677.00,0.960924,1.12940e+06
3678.00,0.953351,1.12099e+06
3679.00,0.949878,1.11740e+06
3680.00,0.946592,1.11405e+06
3681.00,0.952013,1.12098e+06
3682.00,0.948369,1.11727e+06
3683.00,0.940938,1.10915e+06
3684.00,0.935246,1.10313e+06
3685.00,0.924798,1.09158e+06
3686.00,0.924320,1.09188e+06
3687.00,0.927838,1.09700e+06
3688.00,0.936270,1.10808e+06
3689.00,0.953501,1.12972e+06
3690.00,0.966055,1.14599e+06
3691.00,0.972125,1.15474e+06
3692.00,0.975197,1.16010e+06
3693.00,0.971857,1.15798e+06
3694.00,0.964310,1.15100e+06
3695.00,0.964243,1.15308e+06
3696.00,0.959257,1.14937e+06
3697.00,0.947369,1.13753e+06
3698.00,0.955450,1.14985e+06
3699.00,0.975047,1.17614e+06
3700.00,0.979690,1.18453e+06
3701.00,0.970299,1.17607e+06
3702.00,0.951088,1.15568e+06
3703.00,0.909332,1.10778e+06
3704.00,0.871619,1.06478e+06
3705.00,0.863362,1.05767e+06
3706.00,0.869017,1.06760e+06
3707.00,0.886774,1.09251e+06
3708.00,0.901023,1.11318e+06
3709.00,0.907651,1.12455e+06
3710.00,0.901708,1.12031e+06
3711.00,0.871195,1.08544e+06
3712.00,0.852853,1.06584e+06
3713.00,0.896455,1.12376e+06
3714.00,0.951598,1.19619e+06
3715.00,0.970298,1.22304e+06
3716.00,0.970666,1.22696e+06
3717.00,0.974076,1.23476e+06
3718.00,0.968488,1.23101e+06
3719.00,0.931329,1.18692e+06
3720.00,0.868045,1.10922e+06
3721.00,0.793686,1.01693e+06
3722.00,0.756368,972026.
3723.00,0.821225,1.05849e+06
3724.00,0.912320,1.17882e+06
3725.00,0.956773,1.23924e+06
3726.00,0.958281,1.24420e+06
3727.00,0.935634,1.21782e+06
3728.00,0.935414,1.22067e+06
3729.00,0.957127,1.25202e+06
3730.00,0.962694,1.26222e+06
3731.00,0.948795,1.24684e+06
3732.00,0.903870,1.19039e+06
3733.00,0.814021,1.07434e+06
3734.00,0.725889,960289.
3735.00,0.731089,969634.
3736.00,0.796652,1.05884e+06
3737.00,0.841142,1.12027e+06
3738.00,0.897076,1.19728e+06
3739.00,0.945977,1.26499e+06
3740.00,0.959794,1.28592e+06
3741.00,0.951633,1.27744e+06
3742.00,0.939648,1.26377e+06
3743.00,0.929112,1.25196e+06
3744.00,0.918984,1.24058e+06
3745.00,0.893115,1.20779e+06
3746.00,0.873783,1.18382e+06
3747.00,0.876475,1.18952e+06
3748.00,0.837170,1.13795e+06
3749.00,0.749891,1.02097e+06
3750.00,0.707792,965475.
3751.00,0.780259,1.06626e+06
3752.00,0.879225,1.20328e+06
3753.00,0.928857,1.27306e+06
3754.00,0.955806,1.31198e+06
3755.00,0.975567,1.34111e+06
3756.00,0.974239,1.34126e+06
3757.00,0.942688,1.29970e+06
3758.00,0.901345,1.24451e+06
3759.00,0.889814,1.23038e+06
3760.00,0.903676,1.25126e+06
3761.00,0.917861,1.27259e+06
3762.00,0.934615,1.29750e+06
3763.00,0.937466,1.30308e+06
3764.00,0.928542,1.29232e+06
3765.00,0.935554,1.30370e+06
3766.00,0.936383,1.30641e+06
3767.00,0.922495,1.28855e+06
3768.00,0.906449,1.26760e+06
3769.00,0.853914,1.19540e+06
3770.00,0.762357,1.06843e+06
3771.00,0.747508,1.04900e+06
3772.00,0.837835,1.17712e+06
3773.00,0.916318,1.28865e+06
3774.00,0.936862,1.31885e+06
3775.00,0.935000,1.31759e+06
3776.00,0.944125,1.33183e+06
3777.00,0.964820,1.36238e+06
3778.00,0.978050,1.38240e+06
3779.00,0.982552,1.39010e+06
3780.00,0.987393,1.39828e+06
3781.00,0.989891,1.40312e+06
3782.00,0.984688,1.39702e+06
3783.00,0.973705,1.38269e+06
3784.00,0.970918,1.37998e+06
3785.00,0.968808,1.37817e+06
3786.00,0.952677,1.35639e+06
3787.00,0.939202,1.33835e+06
3788.00,0.937618,1.33723e+06
3789.00,0.944559,1.34825e+06
3790.00,0.952970,1.36136e+06
3791.00,0.964908,1.37952e+06
3792.00,0.970967,1.38927e+06
3793.00,0.959092,1.37332e+06
3794.00,0.932164,1.33577e+06
3795.00,0.901991,1.29351e+06
3796.00,0.853328,1.22458e+06
3797.00,0.754084,1.08291e+06
3798.00,0.689753,991357.
3799.00,0.752740,1.08279e+06
3800.00,0.863784,1.24336e+06
3801.00,0.935720,1.34778e+06
3802.00,0.965844,1.39209e+06
3803.00,0.978522,1.41131e+06
3804.00,0.979617,1.41382e+06
3805.00,0.968533,1.39873e+06
3806.00,0.950161,1.37309e+06
3807.00,0.938563,1.35722e+06
3808.00,0.952869,1.37881e+06
3809.00,0.976170,1.41341e+06
3810.00,0.987300,1.43040e+06
3811.00,0.983848,1.42625e+06
3812.00,0.961196,1.39424e+06
3813.00,0.932074,1.35281e+06
3814.00,0.922302,1.33944e+06
3815.00,0.922017,1.33981e+06
3816.00,0.930798,1.35337e+06
3817.00,0.958670,1.39470e+06
3818.00,0.978152,1.42383e+06
3819.00,0.965992,1.40688e+06
3820.00,0.932584,1.35898e+06
3821.00,0.927385,1.35218e+06
3822.00,0.954533,1.39252e+06
3823.00,0.959882,1.40105e+06
3824.00,0.932909,1.36238e+06
3825.00,0.912394,1.33314e+06
3826.00,0.915306,1.33810e+06
3827.00,0.924471,1.35219e+06
3828.00,0.921599,1.34867e+06
3829.00,0.918441,1.34473e+06
3830.00,0.927644,1.35889e+06
3831.00,0.920446,1.34898e+06
3832.00,0.878775,1.28852e+06
3833.00,0.832062,1.22061e+06
3834.00,0.759761,1.11505e+06
3835.00,0.685861,1.00711e+06
3836.00,0.713138,1.04775e+06
3837.00,0.804097,1.18193e+06
3838.00,0.854042,1.25588e+06
3839.00,0.879853,1.29442e+06
3840.00,0.894130,1.31601e+06
3841.00,0.907592,1.33644e+06
3842.00,0.940371,1.38534e+06
3843.00,0.963413,1.41990e+06
3844.00,0.970488,1.43095e+06
3845.00,0.968259,1.42827e+06
3846.00,0.966146,1.42578e+06
3847.00,0.973332,1.43701e+06
3848.00,0.979348,1.44650e+06
3849.00,0.965989,1.42735e+06
3850.00,0.945699,1.39796e+06
3851.00,0.950604,1.40582e+06
3852.00,0.969784,1.43478e+06
3853.00,0.981891,1.45328e+06
3854.00,0.985949,1.45987e+06
3855.00,0.974583,1.44361e+06
3856.00,0.953091,1.41234e+06
3857.00,0.945419,1.40154e+06
3858.00,0.937808,1.39080e+06
3859.00,0.919284,1.36386e+06
3860.00,0.921814,1.36817e+06
3861.00,0.955366,1.41853e+06
3862.00,0.982966,1.46006e+06
3863.00,0.989361,1.47010e+06
3864.00,0.981567,1.45907e+06
3865.00,0.966457,1.43715e+06
3866.00,0.963319,1.43303e+06
3867.00,0.974886,1.45078e+06
3868.00,0.985455,1.46705e+06
3869.00,0.990485,1.47507e+06
3870.00,0.989427,1.47403e+06
3871.00,0.976527,1.45533e+06
3872.00,0.950520,1.41708e+06
3873.00,0.938990,1.40041e+06
3874.00,0.956051,1.42637e+06
3875.00,0.976162,1.45688e+06
3876.00,0.976597,1.45803e+06
3877.00,0.946585,1.41370e+06
3878.00,0.903784,1.35026e+06
3879.00,0.913455,1.36521e+06
3880.00,0.960504,1.43602e+06
3881.00,0.980131,1.46584e+06
