wave,norm,flux
3000.00,0.905664,689257.
3001.00,0.849379,646870.
3002.00,0.820509,625475.
3003.00,0.819760,625567.
3004.00,0.862993,659255.
3005.00,0.905101,692093.
3006.00,0.900914,689547.
3007.00,0.869255,665989.
3008.00,0.859234,659007.
3009.00,0.879463,675222.
3010.00,0.908403,698139.
3011.00,0.917196,705580.
3012.00,0.906927,698380.
3013.00,0.906328,698627.
3014.00,0.899865,694328.
3015.00,0.885108,683627.
3016.00,0.873386,675244.
3017.00,0.854635,661400.
3018.00,0.837158,648522.
3019.00,0.809020,627323.
3020.00,0.753874,585138.
3021.00,0.751253,583774.
3022.00,0.846117,658177.
3023.00,0.914327,711859.
3024.00,0.900534,701761.
3025.00,0.859916,670772.
3026.00,0.854125,666962.
3027.00,0.902055,705106.
3028.00,0.936481,732690.
3029.00,0.916261,717532.
3030.00,0.878309,688490.
3031.00,0.865608,679226.
3032.00,0.886251,696126.
3033.00,0.920024,723352.
3034.00,0.940165,739894.
3035.00,0.948677,747306.
3036.00,0.930223,733447.
3037.00,0.883651,697398.
3038.00,0.870243,687528.
3039.00,0.895899,708484.
3040.00,0.896478,709589.
3041.00,0.869220,688668.
3042.00,0.858411,680788.
3043.00,0.879840,698470.
3044.00,0.898098,713635.
3045.00,0.906159,720727.
3046.00,0.907485,722457.
3047.00,0.891318,710258.
3048.00,0.892965,712278.
3049.00,0.916853,732026.
3050.00,0.923594,738091.
3051.00,0.925485,740310.
3052.00,0.932835,746887.
3053.00,0.917241,735076.
3054.00,0.898176,720493.
3055.00,0.902709,724822.
3056.00,0.893440,718020.
3057.00,0.844509,679318.
3058.00,0.816316,657299.
3059.00,0.838048,675462.
3060.00,0.882391,711874.
3061.00,0.917936,741218.
3062.00,0.920750,744153.
3063.00,0.888787,718964.
3064.00,0.844856,684068.
3065.00,0.816708,661896.
3066.00,0.780796,633368.
3067.00,0.759405,616624.
3068.00,0.792803,644379.
3069.00,0.850167,691633.
3070.00,0.879587,716189.
3071.00,0.869460,708569.
3072.00,0.848045,691762.
3073.00,0.858721,701145.
3074.00,0.879113,718432.
3075.00,0.868223,710171.
