      3000.00      0.920222       695056. 
      3001.00      0.872844       659730. 
      3002.00      0.846723       640594. 
      3003.00      0.845779       640560. 
      3004.00      0.886782       672325. 
      3005.00      0.926634       703227. 
      3006.00      0.923201       701296. 
      3007.00      0.892888       678957. 
      3008.00      0.882170       671519. 
      3009.00      0.899847       685685. 
      3010.00      0.924314       705037. 
      3011.00      0.931462       711185. 
      3012.00      0.924188       706346. 
      3013.00      0.927374       709502. 
      3014.00      0.924571       708059. 
      3015.00      0.911578       698807. 
      3016.00      0.898750       689663. 
      3017.00      0.880010       675955. 
      3018.00      0.864338       664585. 
      3019.00      0.840525       646901. 
      3020.00      0.792509       610549. 
      3021.00      0.789447       608876. 
      3022.00      0.870648       672203. 
      3023.00      0.928154       717247. 
      3024.00      0.916077       708573. 
      3025.00      0.881957       682860. 
      3026.00      0.876595       679422. 
      3027.00      0.918130       712341. 
      3028.00      0.948999       736978. 
      3029.00      0.932000       724456. 
      3030.00      0.899218       699668. 
      3031.00      0.888320       691891. 
      3032.00      0.906814       707010. 
      3033.00      0.938412       732359. 
      3034.00      0.957116       747673. 
      3035.00      0.962799       752834. 
      3036.00      0.945289       739836. 
      3037.00      0.904668       708730. 
      3038.00      0.893628       700805. 
      3039.00      0.917236       720020. 
      3040.00      0.917659       721019. 
      3041.00      0.892144       701643. 
      3042.00      0.881168       693712. 
      3043.00      0.900716       709800. 
      3044.00      0.917998       724102. 
      3045.00      0.924441       729880. 
      3046.00      0.924870       730909. 
      3047.00      0.911709       721196. 
      3048.00      0.914697       724278. 
      3049.00      0.935643       741569. 
      3050.00      0.939164       745052. 
      3051.00      0.938636       745354. 
      3052.00      0.946662       752438. 
      3053.00      0.936428       744991. 
      3054.00      0.919138       731939. 
      3055.00      0.919948       733289. 
      3056.00      0.909970       725994. 
      3057.00      0.865894       691468. 
      3058.00      0.841943       673015. 
      3059.00      0.863560       690974. 
      3060.00      0.904389       724328. 
      3061.00      0.936656       750854. 
      3062.00      0.940723       754796. 
      3063.00      0.916782       736254. 
      3064.00      0.881244       708379. 
      3065.00      0.853817       686974. 
      3066.00      0.818907       659494. 
      3067.00      0.802512       646931. 
      3068.00      0.836384       674897. 
      3069.00      0.887071       716452. 
      3070.00      0.910308       735867. 
      3071.00      0.897762       726372. 
      3072.00      0.875663       709158. 
      3073.00      0.883247       715989. 
      3074.00      0.900757       730838. 
      3075.00      0.891181       723723. 
      3076.00      0.897747       729753. 
      3077.00      0.916181       745407. 
      3078.00      0.907150       738719. 
      3079.00      0.902447       735580. 
      3080.00      0.909261       741808. 
      3081.00      0.904141       738294. 
      3082.00      0.897931       733898. 
      3083.00      0.903918       739474. 
      3084.00      0.920806       753979. 
      3085.00      0.936876       767824. 
      3086.00      0.933500       765730. 
      3087.00      0.909009       746302. 
      3088.00      0.884998       727252. 
      3089.00      0.868498       714337. 
      3090.00      0.850344       700034. 
      3091.00      0.828783       682891. 
      3092.00      0.796252       656670. 
      3093.00      0.791959       653766. 
      3094.00      0.847173       699996. 
      3095.00      0.886143       732802. 
      3096.00      0.869962       720032. 
      3097.00      0.849961       704128. 
      3098.00      0.857875       711321. 
      3099.00      0.840290       697326. 
