      3000.00      0.963121       703325. 
      3001.00      0.939654       686671. 
      3002.00      0.920794       673538. 
      3003.00      0.918910       672882. 
      3004.00      0.945176       692856. 
      3005.00      0.971029       712536. 
      3006.00      0.972080       714031. 
      3007.00      0.954704       701992. 
      3008.00      0.943952       694825. 
      3009.00      0.951217       700914. 
      3010.00      0.963501       710702. 
      3011.00      0.967154       714126. 
      3012.00      0.965407       713578. 
      3013.00      0.972697       719717. 
      3014.00      0.979748       725678. 
      3015.00      0.978431       725442. 
      3016.00      0.971081       720730. 
      3017.00      0.959196       712639. 
      3018.00      0.948614       705504. 
      3019.00      0.933127       694687. 
      3020.00      0.903172       673070. 
      3021.00      0.898121       670033. 
      3022.00      0.938050       700552. 
      3023.00      0.964666       721132. 
      3024.00      0.960740       718913. 
      3025.00      0.949244       711032. 
      3026.00      0.946571       709765. 
      3027.00      0.963385       723117. 
      3028.00      0.979231       735744. 
      3029.00      0.979484       736667. 
      3030.00      0.973125       732622. 
      3031.00      0.969371       730535. 
      3032.00      0.972543       733670. 
      3033.00      0.980898       740717. 
      3034.00      0.985934       745262. 
      3035.00      0.985213       745456. 
      3036.00      0.973440       737272. 
      3037.00      0.950859       720888. 
      3038.00      0.946379       718235. 
      3039.00      0.964511       732729. 
      3040.00      0.972609       739600. 
      3041.00      0.966546       735714. 
      3042.00      0.962718       733534. 
      3043.00      0.969479       739422. 
      3044.00      0.977323       746139. 
      3045.00      0.979392       748451. 
      3046.00      0.974324       745304. 
      3047.00      0.962054       736642. 
      3048.00      0.960916       736508. 
      3049.00      0.970950       744926. 
      3050.00      0.968997       744146. 
      3051.00      0.965681       742333. 
      3052.00      0.974152       749580. 
      3053.00      0.976025       751742. 
      3054.00      0.968722       746844. 
      3055.00      0.967922       746960. 
      3056.00      0.962603       743563. 
      3057.00      0.938988       726017. 
      3058.00      0.925272       716126. 
      3059.00      0.936525       725550. 
      3060.00      0.959546       744106. 
      3061.00      0.978328       759392. 
      3062.00      0.984165       764648. 
      3063.00      0.980861       762807. 
      3064.00      0.970621       755560. 
      3065.00      0.952523       742176. 
      3066.00      0.929682       725077. 
      3067.00      0.928655       724996. 
      3068.00      0.953845       745381. 
      3069.00      0.975236       762811. 
      3070.00      0.979500       766861. 
      3071.00      0.967660       758298. 
      3072.00      0.948968       744360. 
      3073.00      0.945676       742499. 
      3074.00      0.951622       747867. 
      3075.00      0.945900       744068. 
      3076.00      0.950994       748796. 
      3077.00      0.965071       760590. 
      3078.00      0.962078       758931. 
      3079.00      0.959606       757702. 
      3080.00      0.967340       764527. 
      3081.00      0.968622       766249. 
      3082.00      0.965291       764330. 
      3083.00      0.965590       765287. 
      3084.00      0.971302       770536. 
      3085.00      0.979681       777906. 
      3086.00      0.980474       779251. 
      3087.00      0.967920       769977. 
      3088.00      0.955483       760797. 
      3089.00      0.958958       764279. 
      3090.00      0.962900       768120. 
      3091.00      0.952258       760320. 
      3092.00      0.931127       744132. 
      3093.00      0.925324       740200. 
      3094.00      0.950886       761362. 
      3095.00      0.970439       777709. 
      3096.00      0.963179       772581. 
      3097.00      0.953199       765287. 
      3098.00      0.957323       769302. 
      3099.00      0.948463       762857. 
      3100.00      0.922773       742869. 
      3101.00      0.909080       732529. 
      3102.00      0.920357       742311. 
      3103.00      0.950341       767192. 
      3104.00      0.969785       783580. 
      3105.00      0.970070       784509. 
      3106.00      0.969101       784439. 
      3107.00      0.976934       791497. 
      3108.00      0.984395       798254. 
      3109.00      0.983199       797994. 
      3110.00      0.975771       792674. 
      3111.00      0.973317       791397. 
      3112.00      0.978805       796575. 
      3113.00      0.981889       799794. 
      3114.00      0.981408       800114. 
      3115.00      0.982566       801774. 
      3116.00      0.981339       801480. 
      3117.00      0.972837       795236. 
      3118.00      0.962442       787441. 
      3119.00      0.959705       785904. 
      3120.00      0.963210       789474. 
      3121.00      0.970122       795843. 
      3122.00      0.978253       803220. 
      3123.00      0.980941       806130. 
      3124.00      0.972537       799916. 
      3125.00      0.960792       790956. 
      3126.00      0.964643       794837. 
      3127.00      0.976904       805643. 
      3128.00      0.981037       809749. 
      3129.00      0.977263       807334. 
      3130.00      0.968774       801015. 
      3131.00      0.961827       795969. 
      3132.00      0.961773       796618. 
      3133.00      0.962398       797826. 
      3134.00      0.962619       798706. 
      3135.00      0.971352       806655. 
      3136.00      0.979711       814294. 
      3137.00      0.982890       817640. 
      3138.00      0.986182       821086. 
      3139.00      0.988084       823375. 
      3140.00      0.988388       824336. 
      3141.00      0.987897       824633. 
      3142.00      0.983671       821801. 
      3143.00      0.973389       813905. 
      3144.00      0.967840       809967. 
      3145.00      0.974144       815943. 
      3146.00      0.978952       820662. 
      3147.00      0.974855       817918. 
      3148.00      0.972433       816585. 
      3149.00      0.979365       823107. 
      3150.00      0.984898       828450. 
      3151.00      0.981688       826442. 
      3152.00      0.974477       821064. 
      3153.00      0.971446       819204. 
      3154.00      0.969940       818620. 
      3155.00      0.969430       818878. 
      3156.00      0.972128       821846. 
      3157.00      0.972712       823024. 
      3158.00      0.964572       816815. 
      3159.00      0.958272       812166. 
      3160.00      0.956581       811405. 
      3161.00      0.941774       799501. 
      3162.00      0.933100       792815. 
      3163.00      0.951780       809376. 
      3164.00      0.975635       830339. 
      3165.00      0.985040       839026. 
      3166.00      0.984332       839109. 
      3167.00      0.974784       831646. 
      3168.00      0.957559       817625. 
      3169.00      0.956222       817176. 
      3170.00      0.973105       832293. 
      3171.00      0.984977       843130. 
      3172.00      0.988898       847177. 
      3173.00      0.989522       848404. 
      3174.00      0.988842       848512. 
      3175.00      0.988176       848631. 
      3176.00      0.988307       849436. 
      3177.00      0.986109       848231. 
      3178.00      0.975277       839588. 
      3179.00      0.958031       825412. 
      3180.00      0.950668       819743. 
      3181.00      0.955673       824732. 
      3182.00      0.966099       834404. 
      3183.00      0.973801       841729. 
      3184.00      0.976472       844716. 
      3185.00      0.976581       845488. 
      3186.00      0.974543       844402. 
      3187.00      0.974684       845205. 
      3188.00      0.979367       849946. 
      3189.00      0.979063       850353. 
      3190.00      0.965285       839048. 
      3191.00      0.950921       827229. 
      3192.00      0.950199       827268. 
      3193.00      0.952223       829687. 
      3194.00      0.960342       837430. 
      3195.00      0.967789       844586. 
      3196.00      0.963049       841112. 
      3197.00      0.962377       841200. 
      3198.00      0.973248       851376. 
      3199.00      0.980165       858095. 
      3200.00      0.979353       858057. 
