wave,norm,flux
3219.00,0.496014,147528.
3220.00,0.509250,151827.
3221.00,0.488721,146014.
3222.00,0.428177,128235.
3223.00,0.414984,124642.
3224.00,0.435381,131073.
3225.00,0.407887,123051.
3226.00,0.362272,109566.
3227.00,0.336395,101990.
3228.00,0.297801,90493.0
3229.00,0.267884,81629.1
3230.00,0.298635,91279.8
3231.00,0.375585,115074.
3232.00,0.419075,128646.
3233.00,0.385387,118536.
3234.00,0.321435,99107.2
3235.00,0.295189,91273.4
3236.00,0.308020,95501.2
3237.00,0.359859,111872.
3238.00,0.410598,127908.
3239.00,0.407876,127345.
3240.00,0.416551,130394.
3241.00,0.423097,132734.
3242.00,0.393743,123810.
3243.00,0.382013,120457.
3244.00,0.442439,139913.
3245.00,0.538042,170518.
3246.00,0.546858,173624.
3247.00,0.455240,144836.
3248.00,0.386551,123340.
3249.00,0.409164,130938.
3250.00,0.466129,149517.
3251.00,0.490795,157769.
3252.00,0.478220,154078.
3253.00,0.454236,146707.
3254.00,0.457876,148290.
3255.00,0.520903,169143.
3256.00,0.583470,189879.
3257.00,0.604484,197162.
3258.00,0.605285,197898.
3259.00,0.604464,198107.
3260.00,0.598230,196539.
3261.00,0.603311,198710.
3262.00,0.627939,207327.
3263.00,0.618243,204558.
3264.00,0.540511,179234.
3265.00,0.488262,162371.
3266.00,0.532153,177465.
3267.00,0.587647,196399.
3268.00,0.583952,195593.
3269.00,0.557186,187079.
3270.00,0.531341,178830.
3271.00,0.497695,167911.
3272.00,0.490090,165787.
3273.00,0.503350,170674.
3274.00,0.497536,169109.
3275.00,0.504443,171881.
3276.00,0.494611,168911.
3277.00,0.474195,162345.
3278.00,0.473910,162653.
3279.00,0.476209,163840.
3280.00,0.488417,168461.
3281.00,0.503557,174090.
3282.00,0.494793,171456.
3283.00,0.492081,170961.
3284.00,0.517779,180328.
3285.00,0.512393,178834.
3286.00,0.466870,163325.
3287.00,0.443525,155584.
3288.00,0.479571,168686.
3289.00,0.549350,193699.
3290.00,0.595831,210541.
3291.00,0.594924,210707.
3292.00,0.600175,213105.
3293.00,0.622698,221643.
3294.00,0.632972,225813.
3295.00,0.600527,214723.
3296.00,0.576778,206782.
3297.00,0.612977,220327.
3298.00,0.644421,232159.
3299.00,0.667423,241048.
3300.00,0.706878,255897.
3301.00,0.676727,245474.
3302.00,0.576195,209488.
3303.00,0.518798,189144.
3304.00,0.517804,189253.
3305.00,0.486427,178159.
3306.00,0.433678,159252.
3307.00,0.458219,168761.
3308.00,0.527574,194758.
3309.00,0.564725,208932.
3310.00,0.569801,211296.
3311.00,0.555772,206573.
3312.00,0.516695,192483.
3313.00,0.464213,173349.
3314.00,0.421020,157605.
3315.00,0.397089,149041.
3316.00,0.422573,159041.
3317.00,0.476258,179675.
3318.00,0.511381,193356.
3319.00,0.516886,195885.
3320.00,0.505205,191908.
3321.00,0.476528,181425.
3322.00,0.422857,161362.
3323.00,0.390712,149510.
3324.00,0.425318,163210.
3325.00,0.495663,190654.
3326.00,0.525616,202581.
3327.00,0.488569,188720.
3328.00,0.453244,175518.
3329.00,0.443856,172333.
3330.00,0.482214,187729.
3331.00,0.531631,207423.
3332.00,0.527813,206383.
3333.00,0.507369,198869.
3334.00,0.476917,187354.
3335.00,0.418179,164656.
3336.00,0.384520,151830.
3337.00,0.422060,167121.
3338.00,0.482581,191514.
3339.00,0.491775,195564.
3340.00,0.462517,184367.
3341.00,0.447899,178991.
3342.00,0.451314,180818.
3343.00,0.480577,193023.
3344.00,0.506466,203895.
3345.00,0.527559,212901.
3346.00,0.537938,217579.
3347.00,0.501585,203306.
3348.00,0.421520,171226.
3349.00,0.355728,144906.
3350.00,0.392118,160244.
3351.00,0.496541,203391.
3352.00,0.564300,231613.
3353.00,0.556074,228709.
3354.00,0.514238,212024.
3355.00,0.516109,213366.
3356.00,0.542691,224892.
3357.00,0.545506,226555.
3358.00,0.486430,202425.
3359.00,0.380330,158618.
3360.00,0.292654,122362.
3361.00,0.253765,106424.
3362.00,0.304107,127957.
3363.00,0.415232,175100.
3364.00,0.483529,204295.
3365.00,0.491487,208104.
3366.00,0.465579,197585.
3367.00,0.427306,181769.
3368.00,0.384215,163826.
3369.00,0.346767,148230.
3370.00,0.335522,143800.
3371.00,0.334139,143541.
3372.00,0.320255,137911.
3373.00,0.339770,146737.
3374.00,0.413926,179227.
3375.00,0.504803,219074.
3376.00,0.563208,244932.
3377.00,0.561077,244530.
3378.00,0.512064,223651.
3379.00,0.415678,181928.
3380.00,0.322486,141524.
3381.00,0.331203,145837.
3382.00,0.396215,174853.
3383.00,0.413316,182783.
3384.00,0.424278,188119.
3385.00,0.468765,208371.
3386.00,0.512810,228455.
3387.00,0.491102,219214.
3388.00,0.435706,194992.
3389.00,0.453902,203711.
3390.00,0.477505,214749.
3391.00,0.432296,194819.
3392.00,0.367078,165827.
3393.00,0.332194,150490.
3394.00,0.355809,161661.
3395.00,0.421018,191778.
3396.00,0.480941,219567.
3397.00,0.510364,233536.
3398.00,0.530701,243430.
3399.00,0.562400,258620.
3400.00,0.606322,279460.
3401.00,0.581230,268423.
3402.00,0.505207,233878.
3403.00,0.466120,216340.
3404.00,0.437426,203511.
3405.00,0.426002,198713.
3406.00,0.432211,202092.
3407.00,0.432551,202747.
3408.00,0.447257,210154.
3409.00,0.451991,212878.
3410.00,0.476107,224831.
3411.00,0.515110,243786.
3412.00,0.471107,223363.
3413.00,0.352950,167686.
3414.00,0.266332,126900.
3415.00,0.276056,131986.
3416.00,0.356586,170908.
3417.00,0.419323,201395.
3418.00,0.465811,224270.
3419.00,0.528249,254946.
3420.00,0.574359,277815.
3421.00,0.579311,280832.
3422.00,0.541013,262840.
3423.00,0.474708,231177.
3424.00,0.447042,218315.
3425.00,0.473903,232016.
3426.00,0.472634,231884.
3427.00,0.459189,225894.
3428.00,0.526616,259800.
3429.00,0.634612,313790.
3430.00,0.676260,335041.
3431.00,0.614304,304970.
3432.00,0.508550,253046.
3433.00,0.429621,214357.
3434.00,0.448113,224273.
3435.00,0.521609,261657.
3436.00,0.542848,272876.
3437.00,0.517480,260725.
3438.00,0.486434,245671.
3439.00,0.429378,217300.
3440.00,0.318282,161398.
3441.00,0.241089,122632.
3442.00,0.247043,126039.
3443.00,0.264487,135245.
3444.00,0.279821,143451.
3445.00,0.305742,157115.
3446.00,0.332029,171064.
3447.00,0.412334,213033.
3448.00,0.514947,266604.
3449.00,0.558161,289595.
3450.00,0.580908,302112.
3451.00,0.557719,290680.
3452.00,0.449350,235213.
3453.00,0.392377,208231.
3454.00,0.471580,254524.
3455.00,0.557726,303929.
3456.00,0.543661,297817.
3457.00,0.457608,251471.
3458.00,0.375191,206758.
3459.00,0.369739,204362.
3460.00,0.401715,222547.
3461.00,0.409625,227450.
3462.00,0.434078,241665.
3463.00,0.493232,275266.
3464.00,0.526104,294203.
3465.00,0.473089,265078.
3466.00,0.414777,233048.
3467.00,0.449156,253092.
3468.00,0.505891,285679.
3469.00,0.515844,291947.
3470.00,0.527785,299453.
3471.00,0.540861,307564.
3472.00,0.511943,291746.
3473.00,0.447478,255575.
3474.00,0.374184,214209.
3475.00,0.307873,176674.
3476.00,0.276718,159260.
3477.00,0.317961,183539.
3478.00,0.387260,224027.
3479.00,0.426175,247089.
3480.00,0.469910,273128.
3481.00,0.524575,305605.
3482.00,0.535907,312842.
3483.00,0.487546,285251.
3484.00,0.464182,272322.
3485.00,0.500466,294405.
3486.00,0.587885,346686.
3487.00,0.643256,380088.
3488.00,0.596496,353171.
3489.00,0.499419,296343.
3490.00,0.401349,238738.
3491.00,0.362806,216427.
3492.00,0.350309,209443.
3493.00,0.326812,195905.
3494.00,0.357848,215101.
3495.00,0.380433,229133.
3496.00,0.358493,216418.
3497.00,0.365723,221416.
3498.00,0.444743,269993.
3499.00,0.539566,328238.
3500.00,0.559167,340851.
3501.00,0.545682,333452.
3502.00,0.564841,346053.
3503.00,0.602864,370211.
3504.00,0.585611,360346.
3505.00,0.514188,317139.
3506.00,0.478312,295812.
3507.00,0.495670,307354.
3508.00,0.522841,324935.
3509.00,0.490145,305221.
3510.00,0.416052,259717.
3511.00,0.403706,252734.
3512.00,0.404127,253525.
3513.00,0.343336,215828.
3514.00,0.287915,181492.
3515.00,0.308777,195269.
3516.00,0.402279,255052.
3517.00,0.496929,315716.
3518.00,0.530286,337584.
3519.00,0.493749,314988.
3520.00,0.424912,271695.
3521.00,0.365254,234146.
3522.00,0.334351,214870.
3523.00,0.280948,180897.
3524.00,0.207951,134232.
3525.00,0.196913,127540.
3526.00,0.245301,159343.
3527.00,0.344568,224391.
3528.00,0.447561,292033.
3529.00,0.486831,318298.
3530.00,0.489013,320489.
3531.00,0.494467,324843.
3532.00,0.481719,317198.
3533.00,0.471776,311458.
3534.00,0.495068,327660.
3535.00,0.512726,340138.
3536.00,0.523184,347919.
3537.00,0.525911,350554.
3538.00,0.527878,352759.
3539.00,0.554737,371621.
3540.00,0.549753,369066.
3541.00,0.496376,334003.
3542.00,0.455926,307595.
3543.00,0.460548,311556.
3544.00,0.483222,327664.
3545.00,0.468096,318112.
3546.00,0.440211,299913.
3547.00,0.423598,289310.
3548.00,0.420804,288168.
3549.00,0.458682,314935.
3550.00,0.495053,340671.
3551.00,0.484857,334379.
