wave,norm,flux
3141.00,0.985873,825707.
3142.00,0.979565,821116.
3143.00,0.964189,808912.
3144.00,0.955530,802346.
3145.00,0.964382,810478.
3146.00,0.971782,817380.
3147.00,0.966940,813992.
3148.00,0.964666,812773.
3149.00,0.974620,821859.
3150.00,0.982012,828782.
3151.00,0.977867,825970.
3152.00,0.968543,818783.
3153.00,0.964491,816048.
3154.00,0.962278,814857.
3155.00,0.961156,814592.
3156.00,0.963961,817657.
3157.00,0.964736,818992.
3158.00,0.956632,812788.
3159.00,0.950884,808585.
3160.00,0.948722,807410.
3161.00,0.930876,792869.
3162.00,0.921227,785325.
3163.00,0.943502,805000.
3164.00,0.971145,829260.
3165.00,0.981640,838902.
3166.00,0.980574,838674.
3167.00,0.970434,830674.
3168.00,0.952241,815773.
3169.00,0.950628,815082.
3170.00,0.968554,831138.
3171.00,0.982058,843407.
3172.00,0.987266,848569.
3173.00,0.988153,850023.
3174.00,0.986982,849706.
3175.00,0.985857,849431.
3176.00,0.986186,850404.
3177.00,0.983748,848985.
3178.00,0.971333,838942.
3179.00,0.951038,822077.
3180.00,0.939792,813024.
3181.00,0.943409,816823.
3182.00,0.955960,828358.
3183.00,0.965123,836965.
3184.00,0.967964,840100.
3185.00,0.968305,841069.
3186.00,0.966569,840232.
3187.00,0.967264,841513.
3188.00,0.973327,847466.
3189.00,0.973878,848614.
3190.00,0.958087,835506.
3191.00,0.939561,820012.
3192.00,0.935550,817168.
3193.00,0.936276,818455.
3194.00,0.947672,829081.
3195.00,0.957964,838736.
3196.00,0.950398,832760.
3197.00,0.948004,831332.
3198.00,0.963158,845293.
3199.00,0.973136,854710.
3200.00,0.971901,854291.
3201.00,0.970925,854102.
3202.00,0.966728,851074.
3203.00,0.965394,850572.
3204.00,0.974728,859471.
3205.00,0.983016,867450.
3206.00,0.986411,871121.
3207.00,0.987573,872822.
3208.00,0.983923,870268.
3209.00,0.974530,862625.
3210.00,0.964253,854190.
3211.00,0.960493,851523.
3212.00,0.957316,849356.
3213.00,0.944294,838444.
3214.00,0.936693,832347.
3215.00,0.947297,842425.
3216.00,0.953599,848668.
3217.00,0.948450,844733.
3218.00,0.955370,851559.
3219.00,0.968955,864324.
3220.00,0.974802,870196.
3221.00,0.968880,865557.
3222.00,0.953642,852592.
3223.00,0.949181,849263.
3224.00,0.957231,857117.
3225.00,0.960023,860263.
3226.00,0.955354,856721.
3227.00,0.942357,845697.
3228.00,0.923508,829407.
3229.00,0.918529,825576.
3230.00,0.937552,843317.
3231.00,0.953090,857923.
3232.00,0.949846,855633.
3233.00,0.940363,847724.
3234.00,0.928700,837836.
3235.00,0.922639,832997.
3236.00,0.924226,835056.
3237.00,0.937280,847489.
3238.00,0.947977,857784.
3239.00,0.941510,852563.
3240.00,0.947750,858862.
3241.00,0.954670,865761.
3242.00,0.948258,860582.
3243.00,0.954262,866685.
3244.00,0.970679,882246.
3245.00,0.979997,891363.
3246.00,0.975654,888055.
3247.00,0.958418,873000.
3248.00,0.942979,859575.
3249.00,0.949985,866613.
3250.00,0.966440,882259.
3251.00,0.962057,878878.
3252.00,0.942504,861637.
3253.00,0.934446,854903.
3254.00,0.942847,863221.
3255.00,0.956831,876658.
3256.00,0.969644,889035.
3257.00,0.980934,900034.
3258.00,0.987368,906585.
3259.00,0.987619,907462.
3260.00,0.981604,902577.
3261.00,0.971041,893504.
3262.00,0.970129,893314.
3263.00,0.979417,902511.
3264.00,0.982695,906170.
3265.00,0.981308,905535.
3266.00,0.982696,907463.
3267.00,0.984989,910227.
3268.00,0.986427,912201.
3269.00,0.986938,913317.
3270.00,0.979566,907128.
3271.00,0.964684,893976.
3272.00,0.959486,889798.
3273.00,0.965684,896179.
3274.00,0.970852,901607.
3275.00,0.974279,905422.
3276.00,0.969205,901330.
3277.00,0.957767,891316.
3278.00,0.952835,887354.
3279.00,0.958780,893520.
3280.00,0.968477,903184.
3281.00,0.970733,905912.
3282.00,0.971159,906943.
3283.00,0.978325,914275.
3284.00,0.985722,921822.
3285.00,0.985996,922710.
3286.00,0.978494,916318.
3287.00,0.968370,907466.
3288.00,0.967480,907266.
3289.00,0.977284,917094.
3290.00,0.986290,926176.
3291.00,0.988806,929172.
3292.00,0.988488,929510.
3293.00,0.989282,930895.
3294.00,0.989730,931950.
3295.00,0.986747,929774.
3296.00,0.984879,928650.
3297.00,0.987685,931931.
3298.00,0.990057,934802.
3299.00,0.990864,936198.
3300.00,0.991242,937189.
3301.00,0.989464,936138.
3302.00,0.983974,931572.
3303.00,0.978702,927208.
3304.00,0.979624,928710.
3305.00,0.980077,929762.
3306.00,0.976254,926757.
3307.00,0.976646,927752.
3308.00,0.976434,928170.
3309.00,0.976499,928856.
3310.00,0.983665,936302.
3311.00,0.989868,942830.
3312.00,0.991310,944830.
3313.00,0.989778,943995.
3314.00,0.983575,938698.
3315.00,0.973736,929926.
3316.00,0.971440,928354.
3317.00,0.973687,931113.
3318.00,0.972781,930863.
3319.00,0.975787,934360.
3320.00,0.976317,935478.
3321.00,0.968717,928800.
3322.00,0.955076,916324.
3323.00,0.952594,914556.
3324.00,0.969748,931641.
3325.00,0.981963,943981.
3326.00,0.977590,940383.
3327.00,0.972266,935878.
3328.00,0.970899,935168.
3329.00,0.963054,928214.
3330.00,0.963527,929282.
3331.00,0.970924,937019.
3332.00,0.971644,938319.
3333.00,0.975787,942930.
3334.00,0.974099,941898.
3335.00,0.962733,931507.
3336.00,0.962094,931501.
3337.00,0.972664,942345.
3338.00,0.981309,951326.
3339.00,0.976617,947371.
3340.00,0.960427,932261.
3341.00,0.949987,922725.
3342.00,0.951906,925187.
3343.00,0.962211,935801.
3344.00,0.972831,946730.
3345.00,0.979874,954188.
3346.00,0.975658,950677.
3347.00,0.963008,938941.
3348.00,0.937360,914501.
3349.00,0.911693,890040.
3350.00,0.933068,911514.
3351.00,0.971990,950128.
3352.00,0.985716,964134.
3353.00,0.983758,962818.
3354.00,0.981996,961700.
3355.00,0.985826,966058.
3356.00,0.989709,970466.
3357.00,0.989356,970723.
3358.00,0.984799,966854.
3359.00,0.976024,958832.
3360.00,0.957222,940939.
3361.00,0.937792,922423.
3362.00,0.948838,933890.
3363.00,0.975807,961027.
3364.00,0.986394,972041.
3365.00,0.980747,967068.
3366.00,0.972816,959842.
3367.00,0.971353,958993.
3368.00,0.966582,954863.
3369.00,0.958345,947312.
3370.00,0.957747,947306.
3371.00,0.952518,942697.
3372.00,0.933246,924188.
3373.00,0.934054,925578.
3374.00,0.959480,951358.
3375.00,0.980327,972614.
3376.00,0.989479,982285.
3377.00,0.990552,983944.
3378.00,0.985365,979380.
3379.00,0.966974,961670.
3380.00,0.940267,935680.
3381.00,0.941715,937712.
3382.00,0.961869,958353.
3383.00,0.960227,957281.
3384.00,0.957375,955024.
3385.00,0.973210,971408.
3386.00,0.981600,980358.
3387.00,0.970951,970296.
3388.00,0.962609,962545.
3389.00,0.971721,972243.
3390.00,0.975523,976620.
3391.00,0.965494,967149.
3392.00,0.954917,957125.
3393.00,0.949097,951861.
3394.00,0.951066,954408.
3395.00,0.962801,966763.
3396.00,0.979869,984481.
3397.00,0.988985,994220.
3398.00,0.990282,996108.
3399.00,0.989015,995421.
3400.00,0.988535,995524.
3401.00,0.986995,994556.
3402.00,0.983301,991413.
3403.00,0.980321,988988.
3404.00,0.978414,987643.
3405.00,0.977792,987592.
3406.00,0.976460,986821.
3407.00,0.970687,981556.
3408.00,0.968312,979728.
3409.00,0.970984,983005.
3410.00,0.976935,989605.
3411.00,0.982000,995308.
3412.00,0.975568,989352.
3413.00,0.960126,974251.
3414.00,0.949160,963687.
3415.00,0.955492,970688.
3416.00,0.973997,990058.
3417.00,0.983796,1.00058e+06
3418.00,0.985617,1.00301e+06
3419.00,0.988264,1.00628e+06
3420.00,0.989277,1.00788e+06
3421.00,0.985277,1.00438e+06
3422.00,0.976420,995916.
3423.00,0.965791,985638.
3424.00,0.965888,986306.
3425.00,0.975577,996765.
3426.00,0.977015,998793.
3427.00,0.974586,996880.
3428.00,0.980810,1.00382e+06
3429.00,0.989066,1.01284e+06
3430.00,0.992111,1.01652e+06
3431.00,0.989931,1.01486e+06
3432.00,0.980479,1.00573e+06
3433.00,0.966428,991873.
3434.00,0.967867,993920.
3435.00,0.982007,1.00901e+06
3436.00,0.984388,1.01201e+06
3437.00,0.976809,1.00478e+06
3438.00,0.975291,1.00378e+06
3439.00,0.970486,999379.
3440.00,0.944108,972745.
3441.00,0.925088,953697.
3442.00,0.937476,967017.
3443.00,0.943484,973740.
3444.00,0.936514,967083.
3445.00,0.944336,975707.
3446.00,0.957073,989411.
3447.00,0.971011,1.00437e+06
3448.00,0.983739,1.01809e+06
3449.00,0.986836,1.02185e+06
3450.00,0.986509,1.02207e+06
3451.00,0.982525,1.01850e+06
3452.00,0.969249,1.00528e+06
3453.00,0.960862,997138.
3454.00,0.971878,1.00913e+06
3455.00,0.985509,1.02384e+06
3456.00,0.988194,1.02718e+06
3457.00,0.981443,1.02071e+06
3458.00,0.969013,1.00833e+06
3459.00,0.964175,1.00384e+06
3460.00,0.959481,999490.
3461.00,0.944196,984099.
3462.00,0.946800,987367.
3463.00,0.971033,1.01318e+06
3464.00,0.982343,1.02552e+06
3465.00,0.971881,1.01514e+06
3466.00,0.963751,1.00719e+06
3467.00,0.974450,1.01893e+06
3468.00,0.985509,1.03104e+06
3469.00,0.988149,1.03434e+06
3470.00,0.988312,1.03507e+06
3471.00,0.984579,1.03170e+06
3472.00,0.973746,1.02089e+06
3473.00,0.965291,1.01257e+06
3474.00,0.959340,1.00686e+06
3475.00,0.947175,994612.
3476.00,0.935301,982666.
3477.00,0.940090,988232.
3478.00,0.965276,1.01525e+06
3479.00,0.986055,1.03764e+06
3480.00,0.991991,1.04443e+06
3481.00,0.991141,1.04408e+06
3482.00,0.984987,1.03813e+06
3483.00,0.975882,1.02908e+06
3484.00,0.975483,1.02920e+06
3485.00,0.983360,1.03805e+06
3486.00,0.989064,1.04461e+06
3487.00,0.990357,1.04652e+06
3488.00,0.985064,1.04146e+06
3489.00,0.970698,1.02680e+06
3490.00,0.950194,1.00564e+06
3491.00,0.943619,999211.
3492.00,0.953946,1.01067e+06
3493.00,0.962930,1.02072e+06
3494.00,0.975128,1.03418e+06
3495.00,0.981458,1.04142e+06
3496.00,0.976198,1.03637e+06
3497.00,0.966953,1.02708e+06
3498.00,0.966316,1.02694e+06
3499.00,0.976224,1.03800e+06
3500.00,0.977794,1.04019e+06
3501.00,0.974713,1.03744e+06
3502.00,0.978027,1.04150e+06
3503.00,0.983193,1.04754e+06
3504.00,0.983366,1.04825e+06
3505.00,0.980510,1.04574e+06
3506.00,0.982374,1.04826e+06
3507.00,0.987102,1.05383e+06
3508.00,0.988656,1.05602e+06
3509.00,0.979977,1.04727e+06
3510.00,0.964816,1.03159e+06
3511.00,0.964765,1.03207e+06
3512.00,0.974027,1.04250e+06
3513.00,0.968341,1.03692e+06
3514.00,0.955219,1.02339e+06
3515.00,0.956337,1.02511e+06
3516.00,0.973477,1.04401e+06
3517.00,0.986930,1.05895e+06
3518.00,0.988562,1.06123e+06
3519.00,0.982609,1.05536e+06
3520.00,0.973178,1.04575e+06
3521.00,0.968199,1.04092e+06
3522.00,0.973238,1.04686e+06
3523.00,0.973621,1.04778e+06
3524.00,0.958103,1.03158e+06
3525.00,0.943302,1.01615e+06
3526.00,0.941443,1.01466e+06
3527.00,0.957781,1.03279e+06
3528.00,0.977757,1.05484e+06
3529.00,0.985023,1.06319e+06
3530.00,0.986517,1.06532e+06
3531.00,0.988954,1.06848e+06
3532.00,0.989479,1.06956e+06
3533.00,0.988219,1.06872e+06
3534.00,0.988223,1.06925e+06
3535.00,0.986963,1.06840e+06
3536.00,0.985572,1.06741e+06
3537.00,0.987784,1.07033e+06
3538.00,0.991214,1.07456e+06
3539.00,0.992228,1.07618e+06
3540.00,0.988880,1.07307e+06
3541.00,0.984237,1.06854e+06
3542.00,0.984845,1.06972e+06
3543.00,0.989736,1.07555e+06
3544.00,0.992575,1.07915e+06
3545.00,0.992241,1.07931e+06
3546.00,0.991457,1.07897e+06
3547.00,0.988836,1.07663e+06
3548.00,0.985354,1.07336e+06
3549.00,0.987434,1.07614e+06
3550.00,0.991696,1.08129e+06
3551.00,0.992832,1.08304e+06
3552.00,0.991779,1.08241e+06
3553.00,0.988586,1.07943e+06
3554.00,0.983158,1.07401e+06
3555.00,0.980954,1.07211e+06
3556.00,0.982655,1.07448e+06
3557.00,0.979613,1.07165e+06
3558.00,0.972028,1.06386e+06
3559.00,0.973983,1.06651e+06
3560.00,0.984645,1.07869e+06
3561.00,0.989078,1.08405e+06
3562.00,0.990063,1.08564e+06
3563.00,0.990415,1.08653e+06
3564.00,0.980049,1.07565e+06
3565.00,0.957050,1.05089e+06
3566.00,0.946943,1.04029e+06
3567.00,0.961702,1.05701e+06
3568.00,0.973870,1.07087e+06
3569.00,0.960757,1.05692e+06
3570.00,0.940806,1.03546e+06
3571.00,0.943191,1.03858e+06
3572.00,0.953209,1.05009e+06
3573.00,0.964855,1.06341e+06
3574.00,0.977442,1.07778e+06
3575.00,0.981479,1.08272e+06
3576.00,0.979874,1.08144e+06
3577.00,0.979058,1.08104e+06
3578.00,0.974576,1.07658e+06
3579.00,0.969551,1.07152e+06
3580.00,0.961842,1.06348e+06
3581.00,0.950880,1.05184e+06
3582.00,0.962760,1.06548e+06
3583.00,0.980346,1.08543e+06
3584.00,0.972732,1.07747e+06
3585.00,0.948152,1.05072e+06
3586.00,0.937327,1.03920e+06
3587.00,0.947434,1.05089e+06
3588.00,0.965050,1.07092e+06
3589.00,0.976549,1.08416e+06
3590.00,0.982054,1.09076e+06
3591.00,0.986547,1.09624e+06
3592.00,0.984485,1.09443e+06
3593.00,0.975414,1.08484e+06
3594.00,0.973270,1.08294e+06
3595.00,0.978053,1.08875e+06
3596.00,0.978528,1.08976e+06
3597.00,0.976895,1.08842e+06
3598.00,0.979795,1.09214e+06
3599.00,0.987631,1.10137e+06
3600.00,0.991226,1.10586e+06
3601.00,0.989408,1.10432e+06
3602.00,0.986326,1.10137e+06
3603.00,0.984460,1.09977e+06
3604.00,0.979614,1.09483e+06
3605.00,0.969347,1.08384e+06
3606.00,0.967572,1.08233e+06
3607.00,0.972976,1.08886e+06
3608.00,0.966679,1.08228e+06
3609.00,0.954531,1.06915e+06
3610.00,0.955761,1.07100e+06
3611.00,0.967423,1.08454e+06
3612.00,0.974377,1.09281e+06
3613.00,0.971077,1.08958e+06
3614.00,0.972905,1.09211e+06
3615.00,0.984090,1.10514e+06
3616.00,0.990642,1.11298e+06
3617.00,0.983250,1.10514e+06
3618.00,0.958913,1.07825e+06
3619.00,0.941024,1.05861e+06
3620.00,0.956074,1.07601e+06
3621.00,0.977305,1.10037e+06
3622.00,0.985005,1.10951e+06
3623.00,0.987626,1.11294e+06
3624.00,0.987708,1.11351e+06
3625.00,0.988356,1.11472e+06
3626.00,0.991908,1.11920e+06
3627.00,0.994142,1.12220e+06
3628.00,0.993774,1.12226e+06
3629.00,0.988890,1.11722e+06
3630.00,0.971837,1.09841e+06
3631.00,0.952678,1.07722e+06
3632.00,0.958849,1.08467e+06
3633.00,0.979165,1.10812e+06
3634.00,0.988609,1.11927e+06
3635.00,0.989466,1.12071e+06
3636.00,0.990290,1.12212e+06
3637.00,0.991780,1.12428e+06
3638.00,0.992001,1.12500e+06
3639.00,0.991296,1.12467e+06
3640.00,0.988317,1.12176e+06
3641.00,0.983272,1.11650e+06
3642.00,0.978046,1.11103e+06
3643.00,0.977553,1.11093e+06
3644.00,0.983254,1.11788e+06
3645.00,0.986474,1.12202e+06
3646.00,0.984459,1.12026e+06
3647.00,0.974443,1.10952e+06
3648.00,0.967402,1.10222e+06
3649.00,0.975350,1.11187e+06
3650.00,0.984324,1.12259e+06
3651.00,0.987259,1.12640e+06
3652.00,0.989190,1.12907e+06
3653.00,0.992594,1.13342e+06
3654.00,0.995447,1.13715e+06
3655.00,0.997540,1.14000e+06
3656.00,0.998514,1.14159e+06
3657.00,0.998696,1.14226e+06
3658.00,0.997765,1.14166e+06
3659.00,0.995418,1.13944e+06
3660.00,0.994315,1.13865e+06
3661.00,0.994858,1.13973e+06
3662.00,0.994339,1.13961e+06
3663.00,0.994413,1.14016e+06
3664.00,0.995317,1.14166e+06
3665.00,0.996799,1.14383e+06
3666.00,0.998153,1.14586e+06
3667.00,0.998299,1.14650e+06
3668.00,0.997197,1.14571e+06
3669.00,0.995007,1.14366e+06
3670.00,0.994175,1.14318e+06
3671.00,0.996048,1.14582e+06
3672.00,0.997658,1.14815e+06
3673.00,0.996545,1.14735e+06
3674.00,0.994714,1.14572e+06
3675.00,0.995379,1.14698e+06
3676.00,0.995757,1.14792e+06
3677.00,0.993403,1.14571e+06
3678.00,0.989032,1.14118e+06
3679.00,0.979739,1.13098e+06
3680.00,0.973845,1.12474e+06
3681.00,0.980891,1.13348e+06
3682.00,0.984612,1.13841e+06
3683.00,0.980563,1.13442e+06
3684.00,0.971982,1.12525e+06
3685.00,0.960748,1.11309e+06
3686.00,0.960224,1.11343e+06
3687.00,0.964063,1.11894e+06
3688.00,0.972466,1.12990e+06
3689.00,0.984874,1.14565e+06
3690.00,0.987795,1.15052e+06
3691.00,0.982942,1.14650e+06
3692.00,0.982690,1.14801e+06
3693.00,0.988063,1.15623e+06
3694.00,0.990179,1.16080e+06
3695.00,0.986079,1.15821e+06
3696.00,0.970832,1.14262e+06
3697.00,0.955747,1.12736e+06
3698.00,0.964805,1.14071e+06
3699.00,0.984052,1.16621e+06
3700.00,0.991461,1.17784e+06
3701.00,0.987368,1.17592e+06
3702.00,0.968584,1.15649e+06
3703.00,0.928493,1.11154e+06
3704.00,0.898945,1.07922e+06
3705.00,0.904364,1.08883e+06
3706.00,0.924636,1.11640e+06
3707.00,0.947532,1.14726e+06
3708.00,0.956132,1.16092e+06
3709.00,0.951549,1.15865e+06
3710.00,0.935551,1.14238e+06
3711.00,0.893057,1.09356e+06
3712.00,0.864716,1.06213e+06
3713.00,0.904958,1.11499e+06
3714.00,0.960783,1.18707e+06
3715.00,0.985196,1.22058e+06
3716.00,0.990743,1.23091e+06
3717.00,0.991207,1.23494e+06
3718.00,0.983559,1.22877e+06
3719.00,0.955197,1.19654e+06
3720.00,0.903313,1.13455e+06
3721.00,0.832876,1.04886e+06
3722.00,0.793687,1.00246e+06
3723.00,0.851099,1.07812e+06
3724.00,0.935566,1.18807e+06
3725.00,0.975917,1.24230e+06
3726.00,0.981492,1.25246e+06
3727.00,0.971571,1.24287e+06
3728.00,0.970427,1.24450e+06
3729.00,0.981848,1.26219e+06
3730.00,0.986004,1.27048e+06
3731.00,0.975115,1.25931e+06
3732.00,0.935206,1.21040e+06
3733.00,0.848425,1.10040e+06
3734.00,0.760929,989237.
3735.00,0.771769,1.00587e+06
3736.00,0.846330,1.10538e+06
3737.00,0.896096,1.17273e+06
3738.00,0.941292,1.23441e+06
3739.00,0.976978,1.28371e+06
3740.00,0.987260,1.29972e+06
3741.00,0.983495,1.29725e+06
3742.00,0.975657,1.28935e+06
3743.00,0.967164,1.28051e+06
3744.00,0.957983,1.27067e+06
3745.00,0.937710,1.24598e+06
3746.00,0.924955,1.23126e+06
3747.00,0.924739,1.23307e+06
3748.00,0.883124,1.17942e+06
3749.00,0.792711,1.06036e+06
3750.00,0.737205,987938.
3751.00,0.798415,1.07193e+06
3752.00,0.900287,1.21051e+06
3753.00,0.956478,1.28791e+06
3754.00,0.978270,1.31919e+06
3755.00,0.987881,1.33410e+06
3756.00,0.987870,1.33601e+06
3757.00,0.972214,1.31668e+06
3758.00,0.946694,1.28392e+06
3759.00,0.938004,1.27393e+06
3760.00,0.948424,1.28983e+06
3761.00,0.956134,1.30203e+06
3762.00,0.963223,1.31339e+06
3763.00,0.964489,1.31677e+06
3764.00,0.961830,1.31479e+06
3765.00,0.968377,1.32538e+06
3766.00,0.965257,1.32267e+06
3767.00,0.948378,1.30107e+06
3768.00,0.926337,1.27229e+06
3769.00,0.866944,1.19197e+06
3770.00,0.772246,1.06297e+06
3771.00,0.755843,1.04176e+06
3772.00,0.845860,1.16717e+06
3773.00,0.929509,1.28386e+06
3774.00,0.963755,1.33249e+06
3775.00,0.973747,1.34768e+06
3776.00,0.980541,1.35846e+06
3777.00,0.988492,1.37084e+06
3778.00,0.993306,1.37886e+06
3779.00,0.995124,1.38272e+06
3780.00,0.996240,1.38558e+06
3781.00,0.996600,1.38738e+06
3782.00,0.994778,1.38611e+06
3783.00,0.991039,1.38215e+06
3784.00,0.990514,1.38266e+06
3785.00,0.991984,1.38592e+06
3786.00,0.987944,1.38146e+06
3787.00,0.978234,1.36904e+06
3788.00,0.972998,1.36287e+06
3789.00,0.978512,1.37174e+06
3790.00,0.984278,1.38094e+06
3791.00,0.987657,1.38679e+06
3792.00,0.987972,1.38833e+06
3793.00,0.980351,1.37868e+06
3794.00,0.960253,1.35144e+06
3795.00,0.928861,1.30823e+06
3796.00,0.873648,1.23134e+06
3797.00,0.773612,1.09111e+06
3798.00,0.713117,1.00663e+06
3799.00,0.777704,1.09871e+06
3800.00,0.883688,1.24929e+06
3801.00,0.949281,1.34289e+06
3802.00,0.976260,1.38198e+06
3803.00,0.986334,1.39718e+06
3804.00,0.989831,1.40307e+06
3805.00,0.989052,1.40290e+06
3806.00,0.984796,1.39777e+06
3807.00,0.981466,1.39396e+06
3808.00,0.986239,1.40164e+06
3809.00,0.993580,1.41296e+06
3810.00,0.996523,1.41803e+06
3811.00,0.994172,1.41555e+06
3812.00,0.984254,1.40228e+06
3813.00,0.974362,1.38903e+06
3814.00,0.973181,1.38818e+06
3815.00,0.968675,1.38256e+06
3816.00,0.967320,1.38144e+06
3817.00,0.981378,1.40233e+06
3818.00,0.991622,1.41777e+06
3819.00,0.983583,1.40705e+06
3820.00,0.965289,1.38166e+06
3821.00,0.965646,1.38295e+06
3822.00,0.981892,1.40699e+06
3823.00,0.982373,1.40842e+06
3824.00,0.963873,1.38263e+06
3825.00,0.948900,1.36188e+06
3826.00,0.949408,1.36334e+06
3827.00,0.954882,1.37191e+06
3828.00,0.952311,1.36891e+06
3829.00,0.949908,1.36616e+06
3830.00,0.956082,1.37574e+06
3831.00,0.951927,1.37043e+06
3832.00,0.922489,1.32869e+06
3833.00,0.877775,1.26489e+06
3834.00,0.795297,1.14656e+06
3835.00,0.711293,1.02599e+06
3836.00,0.736873,1.06349e+06
3837.00,0.833916,1.20411e+06
3838.00,0.893722,1.29103e+06
3839.00,0.922274,1.33288e+06
3840.00,0.933518,1.34974e+06
3841.00,0.942358,1.36316e+06
3842.00,0.967163,1.39968e+06
3843.00,0.986160,1.42781e+06
3844.00,0.992023,1.43693e+06
3845.00,0.992726,1.43858e+06
3846.00,0.992938,1.43953e+06
3847.00,0.994181,1.44196e+06
3848.00,0.992887,1.44070e+06
3849.00,0.983051,1.42704e+06
3850.00,0.973049,1.41313e+06
3851.00,0.978663,1.42189e+06
3852.00,0.990363,1.43949e+06
3853.00,0.995931,1.44819e+06
3854.00,0.995697,1.44844e+06
3855.00,0.986452,1.43558e+06
3856.00,0.971360,1.41419e+06
3857.00,0.967916,1.40976e+06
3858.00,0.968559,1.41126e+06
3859.00,0.959821,1.39908e+06
3860.00,0.958551,1.39780e+06
3861.00,0.977083,1.42540e+06
3862.00,0.993472,1.44986e+06
3863.00,0.997117,1.45574e+06
3864.00,0.992170,1.44908e+06
3865.00,0.982548,1.43558e+06
3866.00,0.981820,1.43507e+06
3867.00,0.990843,1.44881e+06
3868.00,0.996739,1.45798e+06
3869.00,0.998178,1.46063e+06
3870.00,0.996992,1.45944e+06
3871.00,0.990044,1.44980e+06
3872.00,0.977891,1.43253e+06
3873.00,0.976047,1.43036e+06
3874.00,0.986490,1.44619e+06
