wave,norm,flux
3000.00,0.918600,717598.
3001.00,0.866601,677422.
3002.00,0.835800,653935.
3003.00,0.831187,650987.
3004.00,0.874092,685284.
3005.00,0.913653,716961.
3006.00,0.905821,711466.
3007.00,0.875225,688099.
3008.00,0.867996,683108.
3009.00,0.892476,703065.
3010.00,0.917556,723504.
3011.00,0.920516,726512.
3012.00,0.906166,715870.
3013.00,0.906270,716655.
3014.00,0.913548,723094.
3015.00,0.906695,718346.
3016.00,0.893619,708657.
3017.00,0.875079,694609.
3018.00,0.854990,679308.
3019.00,0.829363,659556.
3020.00,0.784694,624616.
3021.00,0.778557,620385.
3022.00,0.849769,677795.
3023.00,0.904154,721792.
3024.00,0.899133,718405.
3025.00,0.872073,697417.
3026.00,0.866172,693357.
3027.00,0.899545,720740.
3028.00,0.927310,743629.
3029.00,0.918363,737089.
3030.00,0.894217,718356.
3031.00,0.886858,713101.
3032.00,0.903677,727290.
3033.00,0.930154,749264.
3034.00,0.946890,763415.
3035.00,0.955393,770944.
3036.00,0.939245,758556.
3037.00,0.899442,727052.
3038.00,0.891280,721130.
3039.00,0.915435,741326.
3040.00,0.912530,739592.
3041.00,0.886335,718990.
3042.00,0.880392,714822.
3043.00,0.903859,734528.
3044.00,0.921867,749802.
3045.00,0.927540,755069.
3046.00,0.926256,754667.
3047.00,0.909114,741337.
3048.00,0.906762,740082.
3049.00,0.925667,756162.
3050.00,0.928305,758954.
3051.00,0.926938,758498.
3052.00,0.934216,765103.
3053.00,0.918841,753134.
3054.00,0.892505,732181.
3055.00,0.887994,729118.
3056.00,0.880857,723852.
3057.00,0.847149,696733.
3058.00,0.831010,684069.
3059.00,0.853497,703195.
3060.00,0.893193,736526.
3061.00,0.925788,764030.
3062.00,0.932675,770338.
3063.00,0.914956,756320.
3064.00,0.885617,732680.
3065.00,0.859859,711963.
3066.00,0.823939,682782.
3067.00,0.810135,671940.
3068.00,0.846388,702620.
3069.00,0.895011,743588.
3070.00,0.916773,762267.
3071.00,0.902397,750911.
3072.00,0.878757,731851.
3073.00,0.885494,738092.
3074.00,0.901005,751620.
3075.00,0.890547,743495.
3076.00,0.894571,747486.
3077.00,0.908579,759796.
3078.00,0.900026,753243.
3079.00,0.898381,752491.
3080.00,0.905362,758946.
3081.00,0.900164,755192.
3082.00,0.895778,752123.
3083.00,0.901958,757928.
3084.00,0.915060,769556.
3085.00,0.918516,773059.
3086.00,0.878686,740090.
3087.00,0.809509,682366.
3088.00,0.775679,654407.
3089.00,0.781505,659859.
3090.00,0.787948,665816.
3091.00,0.776022,656240.
3092.00,0.745563,630973.
3093.00,0.737511,624687.
3094.00,0.780911,661991.
3095.00,0.818425,694303.
3096.00,0.805924,684200.
3097.00,0.783621,665800.
3098.00,0.788226,670242.
3099.00,0.779678,663464.
3100.00,0.752577,640905.
3101.00,0.757110,645292.
3102.00,0.789492,673422.
3103.00,0.833637,711621.
3104.00,0.851235,727169.
3105.00,0.836976,715527.
3106.00,0.834032,713575.
3107.00,0.862176,738239.
3108.00,0.899364,770651.
3109.00,0.897233,769376.
3110.00,0.872509,748740.
3111.00,0.859020,737734.
3112.00,0.865722,744065.
3113.00,0.877465,754713.
3114.00,0.867936,747072.
3115.00,0.875697,754333.
3116.00,0.872770,752339.
3117.00,0.827513,713846.
3118.00,0.786956,679367.
3119.00,0.738227,637764.
3120.00,0.710869,614622.
3121.00,0.735386,636311.
3122.00,0.771707,668232.
